TXNAME	GENEID	tissue_site_detail	total_full_counts
BambuTx2579	ENSG00000126453	Brain - Putamen (basal ganglia)	2
BambuTx2579	ENSG00000126453	Cells - Cultured fibroblasts	0
BambuTx2579	ENSG00000126453	Heart - Atrial Appendage	3
BambuTx2579	ENSG00000126453	Heart - Left Ventricle	2
BambuTx2579	ENSG00000126453	Liver	1
BambuTx2579	ENSG00000126453	Lung	2
BambuTx2579	ENSG00000126453	Muscle - Skeletal	0
BambuTx258	BambuGene33509	Brain - Cerebellar Hemisphere	0
BambuTx258	BambuGene33509	Brain - Frontal Cortex (BA9)	0
BambuTx258	BambuGene33509	Brain - Putamen (basal ganglia)	0
BambuTx258	BambuGene33509	Cells - Cultured fibroblasts	0
BambuTx258	BambuGene33509	Heart - Atrial Appendage	0
BambuTx258	BambuGene33509	Heart - Left Ventricle	0
BambuTx258	BambuGene33509	Liver	0
BambuTx258	BambuGene33509	Lung	0
BambuTx258	BambuGene33509	Muscle - Skeletal	0
BambuTx2580	BambuGene138814	Brain - Cerebellar Hemisphere	0
BambuTx2580	BambuGene138814	Brain - Frontal Cortex (BA9)	0
BambuTx2580	BambuGene138814	Brain - Putamen (basal ganglia)	0
BambuTx2580	BambuGene138814	Cells - Cultured fibroblasts	0
BambuTx2580	BambuGene138814	Heart - Atrial Appendage	0
BambuTx2580	BambuGene138814	Heart - Left Ventricle	0
BambuTx2580	BambuGene138814	Liver	0
BambuTx2580	BambuGene138814	Lung	0
BambuTx2580	BambuGene138814	Muscle - Skeletal	0
BambuTx2581	ENSG00000186230	Brain - Cerebellar Hemisphere	4
BambuTx2581	ENSG00000186230	Brain - Frontal Cortex (BA9)	4
BambuTx2581	ENSG00000186230	Brain - Putamen (basal ganglia)	5
BambuTx2581	ENSG00000186230	Cells - Cultured fibroblasts	1
BambuTx2581	ENSG00000186230	Heart - Atrial Appendage	0
BambuTx2581	ENSG00000186230	Heart - Left Ventricle	0
BambuTx2581	ENSG00000186230	Liver	0
BambuTx2581	ENSG00000186230	Lung	1
BambuTx2581	ENSG00000186230	Muscle - Skeletal	3
BambuTx2582	BambuGene149439	Brain - Cerebellar Hemisphere	0
BambuTx2582	BambuGene149439	Brain - Frontal Cortex (BA9)	0
BambuTx2582	BambuGene149439	Brain - Putamen (basal ganglia)	0
BambuTx2582	BambuGene149439	Cells - Cultured fibroblasts	0
BambuTx2582	BambuGene149439	Heart - Atrial Appendage	0
BambuTx2582	BambuGene149439	Heart - Left Ventricle	0
BambuTx2582	BambuGene149439	Liver	0
BambuTx2582	BambuGene149439	Lung	0
BambuTx2582	BambuGene149439	Muscle - Skeletal	0
BambuTx2583	ENSG00000232057	Brain - Cerebellar Hemisphere	1
BambuTx2583	ENSG00000232057	Brain - Frontal Cortex (BA9)	0
BambuTx2583	ENSG00000232057	Brain - Putamen (basal ganglia)	5
BambuTx2583	ENSG00000232057	Cells - Cultured fibroblasts	0
BambuTx2583	ENSG00000232057	Heart - Atrial Appendage	4
BambuTx2583	ENSG00000232057	Heart - Left Ventricle	1
BambuTx2583	ENSG00000232057	Liver	0
BambuTx2583	ENSG00000232057	Lung	0
BambuTx2583	ENSG00000232057	Muscle - Skeletal	1
BambuTx2584	BambuGene149646	Brain - Cerebellar Hemisphere	0
BambuTx2584	BambuGene149646	Brain - Frontal Cortex (BA9)	0
BambuTx2584	BambuGene149646	Brain - Putamen (basal ganglia)	0
BambuTx2584	BambuGene149646	Cells - Cultured fibroblasts	0
BambuTx2584	BambuGene149646	Heart - Atrial Appendage	0
BambuTx2584	BambuGene149646	Heart - Left Ventricle	0
BambuTx2584	BambuGene149646	Liver	0
BambuTx2584	BambuGene149646	Lung	0
BambuTx2584	BambuGene149646	Muscle - Skeletal	0
BambuTx2585	BambuGene151788	Brain - Cerebellar Hemisphere	1
BambuTx2585	BambuGene151788	Brain - Frontal Cortex (BA9)	4
BambuTx2585	BambuGene151788	Brain - Putamen (basal ganglia)	0
BambuTx2585	BambuGene151788	Cells - Cultured fibroblasts	0
BambuTx2585	BambuGene151788	Heart - Atrial Appendage	2
BambuTx2585	BambuGene151788	Heart - Left Ventricle	0
BambuTx2585	BambuGene151788	Liver	1
BambuTx2585	BambuGene151788	Lung	0
BambuTx2585	BambuGene151788	Muscle - Skeletal	0
BambuTx2586	BambuGene141767	Brain - Cerebellar Hemisphere	3
BambuTx2586	BambuGene141767	Brain - Frontal Cortex (BA9)	0
BambuTx2586	BambuGene141767	Brain - Putamen (basal ganglia)	0
BambuTx2586	BambuGene141767	Cells - Cultured fibroblasts	1
BambuTx2586	BambuGene141767	Heart - Atrial Appendage	1
BambuTx2586	BambuGene141767	Heart - Left Ventricle	0
BambuTx2586	BambuGene141767	Liver	0
BambuTx2586	BambuGene141767	Lung	0
BambuTx2586	BambuGene141767	Muscle - Skeletal	0
BambuTx2587	BambuGene142883	Brain - Cerebellar Hemisphere	0
BambuTx2587	BambuGene142883	Brain - Frontal Cortex (BA9)	0
BambuTx2587	BambuGene142883	Brain - Putamen (basal ganglia)	0
BambuTx2587	BambuGene142883	Cells - Cultured fibroblasts	0
BambuTx2587	BambuGene142883	Heart - Atrial Appendage	0
BambuTx2587	BambuGene142883	Heart - Left Ventricle	0
BambuTx2587	BambuGene142883	Liver	0
BambuTx2587	BambuGene142883	Lung	0
BambuTx2587	BambuGene142883	Muscle - Skeletal	0
BambuTx2588	ENSG00000233850	Brain - Cerebellar Hemisphere	0
BambuTx2588	ENSG00000233850	Brain - Frontal Cortex (BA9)	0
BambuTx2588	ENSG00000233850	Brain - Putamen (basal ganglia)	0
BambuTx2588	ENSG00000233850	Cells - Cultured fibroblasts	0
BambuTx2588	ENSG00000233850	Heart - Atrial Appendage	0
BambuTx2588	ENSG00000233850	Heart - Left Ventricle	0
BambuTx2588	ENSG00000233850	Liver	0
BambuTx2588	ENSG00000233850	Lung	0
BambuTx2588	ENSG00000233850	Muscle - Skeletal	0
BambuTx2589	BambuGene143951	Brain - Cerebellar Hemisphere	0
BambuTx2589	BambuGene143951	Brain - Frontal Cortex (BA9)	0
BambuTx2589	BambuGene143951	Brain - Putamen (basal ganglia)	0
BambuTx2589	BambuGene143951	Cells - Cultured fibroblasts	0
BambuTx2589	BambuGene143951	Heart - Atrial Appendage	0
BambuTx2589	BambuGene143951	Heart - Left Ventricle	0
BambuTx2589	BambuGene143951	Liver	0
BambuTx2589	BambuGene143951	Lung	0
BambuTx2589	BambuGene143951	Muscle - Skeletal	0
BambuTx259	BambuGene40668	Brain - Cerebellar Hemisphere	0
BambuTx259	BambuGene40668	Brain - Frontal Cortex (BA9)	0
BambuTx259	BambuGene40668	Brain - Putamen (basal ganglia)	0
BambuTx259	BambuGene40668	Cells - Cultured fibroblasts	0
BambuTx259	BambuGene40668	Heart - Atrial Appendage	0
BambuTx259	BambuGene40668	Heart - Left Ventricle	0
BambuTx259	BambuGene40668	Liver	0
BambuTx259	BambuGene40668	Lung	0
BambuTx259	BambuGene40668	Muscle - Skeletal	0
BambuTx2590	BambuGene144141	Brain - Cerebellar Hemisphere	0
BambuTx2590	BambuGene144141	Brain - Frontal Cortex (BA9)	0
BambuTx2590	BambuGene144141	Brain - Putamen (basal ganglia)	0
BambuTx2590	BambuGene144141	Cells - Cultured fibroblasts	0
BambuTx2590	BambuGene144141	Heart - Atrial Appendage	0
BambuTx2590	BambuGene144141	Heart - Left Ventricle	0
BambuTx2590	BambuGene144141	Liver	0
BambuTx2590	BambuGene144141	Lung	0
BambuTx2590	BambuGene144141	Muscle - Skeletal	0
BambuTx2591	BambuGene154925	Brain - Cerebellar Hemisphere	0
BambuTx2591	BambuGene154925	Brain - Frontal Cortex (BA9)	0
BambuTx2591	BambuGene154925	Brain - Putamen (basal ganglia)	0
BambuTx2591	BambuGene154925	Cells - Cultured fibroblasts	0
BambuTx2591	BambuGene154925	Heart - Atrial Appendage	0
BambuTx2591	BambuGene154925	Heart - Left Ventricle	0
BambuTx2591	BambuGene154925	Liver	0
BambuTx2591	BambuGene154925	Lung	0
BambuTx2591	BambuGene154925	Muscle - Skeletal	0
BambuTx2592	BambuGene144747	Brain - Cerebellar Hemisphere	0
BambuTx2592	BambuGene144747	Brain - Frontal Cortex (BA9)	0
BambuTx2592	BambuGene144747	Brain - Putamen (basal ganglia)	0
BambuTx2592	BambuGene144747	Cells - Cultured fibroblasts	0
BambuTx2592	BambuGene144747	Heart - Atrial Appendage	0
BambuTx2592	BambuGene144747	Heart - Left Ventricle	0
BambuTx2592	BambuGene144747	Liver	0
BambuTx2592	BambuGene144747	Lung	0
BambuTx2592	BambuGene144747	Muscle - Skeletal	0
BambuTx2593	BambuGene155644	Brain - Cerebellar Hemisphere	0
BambuTx2593	BambuGene155644	Brain - Frontal Cortex (BA9)	0
BambuTx2593	BambuGene155644	Brain - Putamen (basal ganglia)	0
BambuTx2593	BambuGene155644	Cells - Cultured fibroblasts	0
BambuTx2593	BambuGene155644	Heart - Atrial Appendage	0
BambuTx2593	BambuGene155644	Heart - Left Ventricle	0
BambuTx2593	BambuGene155644	Liver	0
BambuTx2593	BambuGene155644	Lung	0
BambuTx2593	BambuGene155644	Muscle - Skeletal	0
BambuTx2594	BambuGene145985	Brain - Cerebellar Hemisphere	0
BambuTx2594	BambuGene145985	Brain - Frontal Cortex (BA9)	0
BambuTx2594	BambuGene145985	Brain - Putamen (basal ganglia)	0
BambuTx2594	BambuGene145985	Cells - Cultured fibroblasts	0
BambuTx2594	BambuGene145985	Heart - Atrial Appendage	0
BambuTx2594	BambuGene145985	Heart - Left Ventricle	0
BambuTx2594	BambuGene145985	Liver	0
BambuTx2594	BambuGene145985	Lung	0
BambuTx2594	BambuGene145985	Muscle - Skeletal	0
BambuTx2595	BambuGene156686	Brain - Cerebellar Hemisphere	0
BambuTx2595	BambuGene156686	Brain - Frontal Cortex (BA9)	0
BambuTx2595	BambuGene156686	Brain - Putamen (basal ganglia)	0
BambuTx2595	BambuGene156686	Cells - Cultured fibroblasts	0
BambuTx2595	BambuGene156686	Heart - Atrial Appendage	0
BambuTx2595	BambuGene156686	Heart - Left Ventricle	0
BambuTx2595	BambuGene156686	Liver	0
BambuTx2595	BambuGene156686	Lung	0
BambuTx2595	BambuGene156686	Muscle - Skeletal	0
BambuTx2596	BambuGene147032	Brain - Cerebellar Hemisphere	0
BambuTx2596	BambuGene147032	Brain - Frontal Cortex (BA9)	0
BambuTx2596	BambuGene147032	Brain - Putamen (basal ganglia)	0
BambuTx2596	BambuGene147032	Cells - Cultured fibroblasts	0
BambuTx2596	BambuGene147032	Heart - Atrial Appendage	0
BambuTx2596	BambuGene147032	Heart - Left Ventricle	0
BambuTx2596	BambuGene147032	Liver	0
BambuTx2596	BambuGene147032	Lung	0
BambuTx2596	BambuGene147032	Muscle - Skeletal	0
BambuTx2597	BambuGene157422	Brain - Cerebellar Hemisphere	0
BambuTx2597	BambuGene157422	Brain - Frontal Cortex (BA9)	0
BambuTx2597	BambuGene157422	Brain - Putamen (basal ganglia)	0
BambuTx2597	BambuGene157422	Cells - Cultured fibroblasts	0
BambuTx2597	BambuGene157422	Heart - Atrial Appendage	0
BambuTx2597	BambuGene157422	Heart - Left Ventricle	0
BambuTx2597	BambuGene157422	Liver	0
BambuTx2597	BambuGene157422	Lung	0
BambuTx2597	BambuGene157422	Muscle - Skeletal	0
BambuTx2598	BambuGene160015	Brain - Cerebellar Hemisphere	0
BambuTx2598	BambuGene160015	Brain - Frontal Cortex (BA9)	0
BambuTx2598	BambuGene160015	Brain - Putamen (basal ganglia)	0
BambuTx2598	BambuGene160015	Cells - Cultured fibroblasts	0
BambuTx2598	BambuGene160015	Heart - Atrial Appendage	0
BambuTx2598	BambuGene160015	Heart - Left Ventricle	0
BambuTx2598	BambuGene160015	Liver	0
BambuTx2598	BambuGene160015	Lung	0
BambuTx2598	BambuGene160015	Muscle - Skeletal	0
BambuTx2599	BambuGene164443	Brain - Cerebellar Hemisphere	0
BambuTx2599	BambuGene164443	Brain - Frontal Cortex (BA9)	0
BambuTx2599	BambuGene164443	Brain - Putamen (basal ganglia)	0
BambuTx2599	BambuGene164443	Cells - Cultured fibroblasts	0
BambuTx2599	BambuGene164443	Heart - Atrial Appendage	0
BambuTx2599	BambuGene164443	Heart - Left Ventricle	0
BambuTx2599	BambuGene164443	Liver	0
BambuTx2599	BambuGene164443	Lung	0
BambuTx2599	BambuGene164443	Muscle - Skeletal	0
BambuTx26	ENSG00000117245	Brain - Cerebellar Hemisphere	0
BambuTx26	ENSG00000117245	Brain - Frontal Cortex (BA9)	19
BambuTx26	ENSG00000117245	Brain - Putamen (basal ganglia)	0
BambuTx26	ENSG00000117245	Cells - Cultured fibroblasts	1
BambuTx26	ENSG00000117245	Heart - Atrial Appendage	0
BambuTx26	ENSG00000117245	Heart - Left Ventricle	0
BambuTx26	ENSG00000117245	Liver	0
BambuTx26	ENSG00000117245	Lung	1
BambuTx26	ENSG00000117245	Muscle - Skeletal	0
BambuTx260	BambuGene46728	Brain - Cerebellar Hemisphere	0
BambuTx260	BambuGene46728	Brain - Frontal Cortex (BA9)	0
BambuTx260	BambuGene46728	Brain - Putamen (basal ganglia)	0
BambuTx260	BambuGene46728	Cells - Cultured fibroblasts	0
BambuTx260	BambuGene46728	Heart - Atrial Appendage	0
BambuTx260	BambuGene46728	Heart - Left Ventricle	0
BambuTx260	BambuGene46728	Liver	0
BambuTx260	BambuGene46728	Lung	0
BambuTx260	BambuGene46728	Muscle - Skeletal	0
BambuTx2600	BambuGene164665	Brain - Cerebellar Hemisphere	0
BambuTx2600	BambuGene164665	Brain - Frontal Cortex (BA9)	0
BambuTx2600	BambuGene164665	Brain - Putamen (basal ganglia)	0
BambuTx2600	BambuGene164665	Cells - Cultured fibroblasts	0
BambuTx2600	BambuGene164665	Heart - Atrial Appendage	0
BambuTx2600	BambuGene164665	Heart - Left Ventricle	0
BambuTx2600	BambuGene164665	Liver	0
BambuTx2600	BambuGene164665	Lung	0
BambuTx2600	BambuGene164665	Muscle - Skeletal	0
BambuTx2601	BambuGene167578	Brain - Cerebellar Hemisphere	0
BambuTx2601	BambuGene167578	Brain - Frontal Cortex (BA9)	0
BambuTx2601	BambuGene167578	Brain - Putamen (basal ganglia)	0
BambuTx2601	BambuGene167578	Cells - Cultured fibroblasts	0
BambuTx2601	BambuGene167578	Heart - Atrial Appendage	0
BambuTx2601	BambuGene167578	Heart - Left Ventricle	0
BambuTx2601	BambuGene167578	Liver	0
BambuTx2601	BambuGene167578	Lung	0
BambuTx2601	BambuGene167578	Muscle - Skeletal	0
BambuTx2602	ENSG00000188681	Brain - Cerebellar Hemisphere	1
BambuTx2602	ENSG00000188681	Brain - Frontal Cortex (BA9)	1
BambuTx2602	ENSG00000188681	Brain - Putamen (basal ganglia)	2
BambuTx2602	ENSG00000188681	Cells - Cultured fibroblasts	4
BambuTx2602	ENSG00000188681	Heart - Atrial Appendage	28
BambuTx2602	ENSG00000188681	Heart - Left Ventricle	13
BambuTx2602	ENSG00000188681	Liver	0
BambuTx2602	ENSG00000188681	Lung	87
BambuTx2602	ENSG00000188681	Muscle - Skeletal	4
BambuTx2603	ENSG00000160193	Brain - Cerebellar Hemisphere	1
BambuTx2603	ENSG00000160193	Brain - Frontal Cortex (BA9)	0
BambuTx2603	ENSG00000160193	Brain - Putamen (basal ganglia)	0
BambuTx2603	ENSG00000160193	Cells - Cultured fibroblasts	0
BambuTx2603	ENSG00000160193	Heart - Atrial Appendage	0
BambuTx2603	ENSG00000160193	Heart - Left Ventricle	0
BambuTx2603	ENSG00000160193	Liver	0
BambuTx2603	ENSG00000160193	Lung	0
BambuTx2603	ENSG00000160193	Muscle - Skeletal	0
BambuTx2604	BambuGene174498	Brain - Cerebellar Hemisphere	0
BambuTx2604	BambuGene174498	Brain - Frontal Cortex (BA9)	0
BambuTx2604	BambuGene174498	Brain - Putamen (basal ganglia)	0
BambuTx2604	BambuGene174498	Cells - Cultured fibroblasts	0
BambuTx2604	BambuGene174498	Heart - Atrial Appendage	0
BambuTx2604	BambuGene174498	Heart - Left Ventricle	0
BambuTx2604	BambuGene174498	Liver	0
BambuTx2604	BambuGene174498	Lung	0
BambuTx2604	BambuGene174498	Muscle - Skeletal	0
BambuTx2605	ENSG00000234688	Brain - Cerebellar Hemisphere	0
BambuTx2605	ENSG00000234688	Brain - Frontal Cortex (BA9)	0
BambuTx2605	ENSG00000234688	Brain - Putamen (basal ganglia)	0
BambuTx2605	ENSG00000234688	Cells - Cultured fibroblasts	0
BambuTx2605	ENSG00000234688	Heart - Atrial Appendage	0
BambuTx2605	ENSG00000234688	Heart - Left Ventricle	0
BambuTx2605	ENSG00000234688	Liver	0
BambuTx2605	ENSG00000234688	Lung	0
BambuTx2605	ENSG00000234688	Muscle - Skeletal	0
BambuTx2606	BambuGene176761	Brain - Cerebellar Hemisphere	2
BambuTx2606	BambuGene176761	Brain - Frontal Cortex (BA9)	0
BambuTx2606	BambuGene176761	Brain - Putamen (basal ganglia)	0
BambuTx2606	BambuGene176761	Cells - Cultured fibroblasts	0
BambuTx2606	BambuGene176761	Heart - Atrial Appendage	0
BambuTx2606	BambuGene176761	Heart - Left Ventricle	0
BambuTx2606	BambuGene176761	Liver	0
BambuTx2606	BambuGene176761	Lung	0
BambuTx2606	BambuGene176761	Muscle - Skeletal	0
BambuTx2607	BambuGene177203	Brain - Cerebellar Hemisphere	0
BambuTx2607	BambuGene177203	Brain - Frontal Cortex (BA9)	1
BambuTx2607	BambuGene177203	Brain - Putamen (basal ganglia)	0
BambuTx2607	BambuGene177203	Cells - Cultured fibroblasts	0
BambuTx2607	BambuGene177203	Heart - Atrial Appendage	0
BambuTx2607	BambuGene177203	Heart - Left Ventricle	0
BambuTx2607	BambuGene177203	Liver	0
BambuTx2607	BambuGene177203	Lung	0
BambuTx2607	BambuGene177203	Muscle - Skeletal	0
BambuTx2608	BambuGene187172	Brain - Cerebellar Hemisphere	0
BambuTx2608	BambuGene187172	Brain - Frontal Cortex (BA9)	0
BambuTx2608	BambuGene187172	Brain - Putamen (basal ganglia)	0
BambuTx2608	BambuGene187172	Cells - Cultured fibroblasts	0
BambuTx2608	BambuGene187172	Heart - Atrial Appendage	0
BambuTx2608	BambuGene187172	Heart - Left Ventricle	0
BambuTx2608	BambuGene187172	Liver	0
BambuTx2608	BambuGene187172	Lung	0
BambuTx2608	BambuGene187172	Muscle - Skeletal	0
BambuTx2609	BambuGene180227	Brain - Cerebellar Hemisphere	0
BambuTx2609	BambuGene180227	Brain - Frontal Cortex (BA9)	0
BambuTx2609	BambuGene180227	Brain - Putamen (basal ganglia)	0
BambuTx2609	BambuGene180227	Cells - Cultured fibroblasts	0
BambuTx2609	BambuGene180227	Heart - Atrial Appendage	0
BambuTx2609	BambuGene180227	Heart - Left Ventricle	0
BambuTx2609	BambuGene180227	Liver	0
BambuTx2609	BambuGene180227	Lung	0
BambuTx2609	BambuGene180227	Muscle - Skeletal	0
BambuTx261	BambuGene46728	Brain - Cerebellar Hemisphere	0
BambuTx261	BambuGene46728	Brain - Frontal Cortex (BA9)	0
BambuTx261	BambuGene46728	Brain - Putamen (basal ganglia)	0
BambuTx261	BambuGene46728	Cells - Cultured fibroblasts	0
BambuTx261	BambuGene46728	Heart - Atrial Appendage	0
BambuTx261	BambuGene46728	Heart - Left Ventricle	0
BambuTx261	BambuGene46728	Liver	0
BambuTx261	BambuGene46728	Lung	0
BambuTx261	BambuGene46728	Muscle - Skeletal	0
BambuTx2610	BambuGene188803	Brain - Cerebellar Hemisphere	0
BambuTx2610	BambuGene188803	Brain - Frontal Cortex (BA9)	0
BambuTx2610	BambuGene188803	Brain - Putamen (basal ganglia)	0
BambuTx2610	BambuGene188803	Cells - Cultured fibroblasts	0
BambuTx2610	BambuGene188803	Heart - Atrial Appendage	0
BambuTx2610	BambuGene188803	Heart - Left Ventricle	0
BambuTx2610	BambuGene188803	Liver	0
BambuTx2610	BambuGene188803	Lung	0
BambuTx2610	BambuGene188803	Muscle - Skeletal	0
BambuTx2611	BambuGene189072	Brain - Cerebellar Hemisphere	0
BambuTx2611	BambuGene189072	Brain - Frontal Cortex (BA9)	0
BambuTx2611	BambuGene189072	Brain - Putamen (basal ganglia)	0
BambuTx2611	BambuGene189072	Cells - Cultured fibroblasts	0
BambuTx2611	BambuGene189072	Heart - Atrial Appendage	0
BambuTx2611	BambuGene189072	Heart - Left Ventricle	0
BambuTx2611	BambuGene189072	Liver	0
BambuTx2611	BambuGene189072	Lung	0
BambuTx2611	BambuGene189072	Muscle - Skeletal	0
BambuTx2612	BambuGene189427	Brain - Cerebellar Hemisphere	0
BambuTx2612	BambuGene189427	Brain - Frontal Cortex (BA9)	0
BambuTx2612	BambuGene189427	Brain - Putamen (basal ganglia)	0
BambuTx2612	BambuGene189427	Cells - Cultured fibroblasts	0
BambuTx2612	BambuGene189427	Heart - Atrial Appendage	0
BambuTx2612	BambuGene189427	Heart - Left Ventricle	0
BambuTx2612	BambuGene189427	Liver	0
BambuTx2612	BambuGene189427	Lung	0
BambuTx2612	BambuGene189427	Muscle - Skeletal	0
BambuTx2613	BambuGene189578	Brain - Cerebellar Hemisphere	0
BambuTx2613	BambuGene189578	Brain - Frontal Cortex (BA9)	0
BambuTx2613	BambuGene189578	Brain - Putamen (basal ganglia)	0
BambuTx2613	BambuGene189578	Cells - Cultured fibroblasts	1
BambuTx2613	BambuGene189578	Heart - Atrial Appendage	0
BambuTx2613	BambuGene189578	Heart - Left Ventricle	0
BambuTx2613	BambuGene189578	Liver	0
BambuTx2613	BambuGene189578	Lung	0
BambuTx2613	BambuGene189578	Muscle - Skeletal	0
BambuTx2614	BambuGene189925	Brain - Cerebellar Hemisphere	1
BambuTx2614	BambuGene189925	Brain - Frontal Cortex (BA9)	1
BambuTx2614	BambuGene189925	Brain - Putamen (basal ganglia)	0
BambuTx2614	BambuGene189925	Cells - Cultured fibroblasts	0
BambuTx2614	BambuGene189925	Heart - Atrial Appendage	0
BambuTx2614	BambuGene189925	Heart - Left Ventricle	0
BambuTx2614	BambuGene189925	Liver	0
BambuTx2614	BambuGene189925	Lung	0
BambuTx2614	BambuGene189925	Muscle - Skeletal	0
BambuTx2615	BambuGene190118	Brain - Cerebellar Hemisphere	0
BambuTx2615	BambuGene190118	Brain - Frontal Cortex (BA9)	0
BambuTx2615	BambuGene190118	Brain - Putamen (basal ganglia)	0
BambuTx2615	BambuGene190118	Cells - Cultured fibroblasts	0
BambuTx2615	BambuGene190118	Heart - Atrial Appendage	0
BambuTx2615	BambuGene190118	Heart - Left Ventricle	0
BambuTx2615	BambuGene190118	Liver	0
BambuTx2615	BambuGene190118	Lung	0
BambuTx2615	BambuGene190118	Muscle - Skeletal	0
BambuTx2616	BambuGene183037	Brain - Cerebellar Hemisphere	0
BambuTx2616	BambuGene183037	Brain - Frontal Cortex (BA9)	0
BambuTx2616	BambuGene183037	Brain - Putamen (basal ganglia)	0
BambuTx2616	BambuGene183037	Cells - Cultured fibroblasts	31
BambuTx2616	BambuGene183037	Heart - Atrial Appendage	0
BambuTx2616	BambuGene183037	Heart - Left Ventricle	0
BambuTx2616	BambuGene183037	Liver	0
BambuTx2616	BambuGene183037	Lung	0
BambuTx2616	BambuGene183037	Muscle - Skeletal	16
BambuTx2617	BambuGene183126	Brain - Cerebellar Hemisphere	4
BambuTx2617	BambuGene183126	Brain - Frontal Cortex (BA9)	0
BambuTx2617	BambuGene183126	Brain - Putamen (basal ganglia)	0
BambuTx2617	BambuGene183126	Cells - Cultured fibroblasts	0
BambuTx2617	BambuGene183126	Heart - Atrial Appendage	0
BambuTx2617	BambuGene183126	Heart - Left Ventricle	0
BambuTx2617	BambuGene183126	Liver	0
BambuTx2617	BambuGene183126	Lung	0
BambuTx2617	BambuGene183126	Muscle - Skeletal	0
BambuTx2618	BambuGene191431	Brain - Cerebellar Hemisphere	0
BambuTx2618	BambuGene191431	Brain - Frontal Cortex (BA9)	2
BambuTx2618	BambuGene191431	Brain - Putamen (basal ganglia)	0
BambuTx2618	BambuGene191431	Cells - Cultured fibroblasts	0
BambuTx2618	BambuGene191431	Heart - Atrial Appendage	0
BambuTx2618	BambuGene191431	Heart - Left Ventricle	0
BambuTx2618	BambuGene191431	Liver	0
BambuTx2618	BambuGene191431	Lung	0
BambuTx2618	BambuGene191431	Muscle - Skeletal	0
BambuTx2619	ENSG00000271662	Brain - Cerebellar Hemisphere	0
BambuTx2619	ENSG00000271662	Brain - Frontal Cortex (BA9)	0
BambuTx2619	ENSG00000271662	Brain - Putamen (basal ganglia)	0
BambuTx2619	ENSG00000271662	Cells - Cultured fibroblasts	0
BambuTx2619	ENSG00000271662	Heart - Atrial Appendage	0
BambuTx2619	ENSG00000271662	Heart - Left Ventricle	0
BambuTx2619	ENSG00000271662	Liver	0
BambuTx2619	ENSG00000271662	Lung	0
BambuTx2619	ENSG00000271662	Muscle - Skeletal	0
BambuTx262	ENSG00000177951	Brain - Cerebellar Hemisphere	28
BambuTx262	ENSG00000177951	Brain - Frontal Cortex (BA9)	71
BambuTx262	ENSG00000177951	Brain - Putamen (basal ganglia)	31
